Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2018,"LAA",39,0.051282051,0.384615384,0.133333333,0.27027027,0.307692307,0.351351351,0.659043658,0.081081081,0.454545454,3.7468220180307856,-0.812277864810324,0.2891692030124175,86.36026065233607
2018,"BOS",42,0.119047619,0.261904761,0.454545454,0.257142857,0.357142857,0.428571428,0.785714285,0.171428571,0.304347826,5.863284557240748,0.9534846834118607,0.3425284510567075,112.11018146236981
2018,"CHW",38,0.078947368,0.315789473,0.25,0.294117647,0.342105263,0.411764705,0.753869968,0.117647058,0.409090909,4.788368042578844,0.34616815673365914,0.32586678862571716,108.40518312964586
2018,"CLE",34,0.117647058,0.176470588,0.666666666,0.206896551,0.303030303,0.413793103,0.716823406,0.206896552,0.227272727,3.640154877594281,-0.33444502026720024,0.3118131196860111,94.13798463046487
2018,"DET",43,0.023255813,0.279069767,0.083333333,0.309523809,0.325581395,0.714285714,1.039867109,0.404761905,0.32,9.173582536181598,4.146882665356786,0.43291642083678133,180.0817973153359
2018,"MIN",35,0.085714285,0.4,0.214285714,0.15625,0.228571428,0.34375,0.572321428,0.1875,0.1875,2.2595231054957585,-1.831976789361648,0.25053822653634206,58.40379153657028
2018,"NYY",38,0.078947368,0.210526315,0.375,0.342857142,0.394736842,0.628571428,1.02330827,0.285714286,0.375,8.101805311217145,3.6596054253719608,0.43275249788635656,178.92751710267123
2018,"OAK",34,0.117647058,0.147058823,0.8,0.133333333,0.235294117,0.166666666,0.401960783,0.033333333,0.16,0.6659285647289341,-3.308671333132547,0.1954113367725821,25.14152492147273
2018,"SEA",38,0.052631578,0.184210526,0.285714285,0.25,0.289473684,0.416666666,0.70614035,0.166666666,0.285714285,4.0783527657169625,-0.3638471201282214,0.30296293371602107,97.10373451854146
2018,"ARI",39,0,0.307692307,0,0.27027027,0.307692307,0.378378378,0.686070685,0.108108108,0.375,4.136032920316733,-0.42306696252437653,0.30140253825065416,89.8298155749259
2018,"ATL",37,0.027027027,0.243243243,0.111111111,0.264705882,0.297297297,0.352941176,0.650238473,0.088235294,0.346153846,2.7414615328103658,-1.5838383560388927,0.269511373506652,66.1900917566296
2018,"CHC",37,0.054054054,0.189189189,0.285714285,0.176470588,0.243243243,0.323529411,0.566772654,0.147058823,0.192307692,2.0598264784239664,-2.2654734104252925,0.23815763658947414,51.63282168328007
2018,"CIN",39,0.025641025,0.205128205,0.125,0.157894736,0.179487179,0.236842105,0.416329284,0.078947369,0.2,0.3142838193117709,-4.244816063529339,0.1812806771351741,13.614098569664888
2018,"COL",52,0.096153846,0.153846153,0.625,0.086956521,0.192307692,0.086956521,0.279264213,0,0.105263157,-1.9824636690965334,-8.06126351288468,0.12613773226737976,-29.153408467013342
2018,"HOU",33,0.06060606,0.181818181,0.333333333,0.225806451,0.272727272,0.354838709,0.627565981,0.129032258,0.25,2.772474626717897,-1.085225274147658,0.2743883692856991,78.5189894209762
2018,"LAD",34,0.058823529,0.44117647,0.133333333,0.25,0.294117647,0.34375,0.637867647,0.09375,0.4375,3.050154818272327,-0.9244450795891535,0.2813706696033478,81.64421191421735
2018,"MIL",42,0.119047619,0.261904761,0.454545454,0.166666666,0.285714285,0.25,0.535714285,0.083333334,0.208333333,2.77155064362849,-2.138249230200398,0.2522929764929272,55.08042372041739
2018,"PIT",39,0.153846153,0.282051282,0.545454545,0.181818181,0.307692307,0.212121212,0.519813519,0.030303031,0.272727272,2.526821981076126,-2.0322779017649837,0.25082323337212586,58.93628586631985
2018,"STL",31,0.032258064,0.29032258,0.111111111,0.233333333,0.258064516,0.466666666,0.724731182,0.233333333,0.263157894,3.4288328385423004,-0.19506706833140286,0.3069865915083116,95.90534967984429
2018,"SDP",45,0.044444444,0.355555555,0.125,0.146341463,0.2,0.268292682,0.468292682,0.121951219,0.2,0.6720378000878554,-4.58846206472881,0.19402046501636505,19.80087595404064
