Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2018,"LAA",37,0.081081081,0.081081081,1,0.258064516,0.361111111,0.451612903,0.812724014,0.193548387,0.23076923,5.92158070056679,1.596280811717532,0.35688277582327527,140.36595255501862
2018,"BAL",38,0.131578947,0.157894736,0.833333333,0.21875,0.342105263,0.59375,0.935855263,0.375,0.173913043,6.796790009556743,2.354590123711559,0.3906549795677787,151.82111550519457
2018,"BOS",40,0.1,0.25,0.4,0.228571428,0.325,0.314285714,0.639285714,0.085714286,0.291666666,3.923713140073404,-0.7522867397636321,0.29164592176675797,77.40513695005856
2018,"CHW",39,0.051282051,0.282051282,0.181818181,0.216216216,0.256410256,0.27027027,0.526680526,0.054054054,0.307692307,2.0118067192878577,-2.5472931635532525,0.2346357259994898,49.31482062770687
2018,"CLE",36,0.111111111,0.222222222,0.5,0.29032258,0.388888888,0.322580645,0.711469533,0.032258065,0.391304347,4.237981092149113,0.029581200295779986,0.3163509828703744,95.03129599913575
2018,"DET",41,0.170731707,0.195121951,0.875,0.28125,0.390243902,0.3125,0.702743902,0.03125,0.346153846,4.962197682863981,0.1692978060310198,0.3197616556795632,105.51683758505371
2018,"KCR",33,0.09090909,0.272727272,0.333333333,0.133333333,0.212121212,0.133333333,0.345454545,0,0.19047619,-0.0567516662113835,-3.914451567076938,0.1692942940827572,7.150449795957306
2018,"MIN",33,0.09090909,0.333333333,0.272727272,0.178571428,0.303030303,0.321428571,0.624458874,0.142857143,0.294117647,3.0057712420308773,-0.8519286588346775,0.28305437528725824,78.09920977673151
2018,"NYY",35,0.028571428,0.228571428,0.125,0.323529411,0.342857142,0.676470588,1.01932773,0.352941177,0.318181818,7.317975652454677,3.22647575759727,0.4277016741888864,175.64627170916842
2018,"OAK",40,0.1,0.25,0.4,0.194444444,0.275,0.361111111,0.636111111,0.166666667,0.208333333,3.2345704547928693,-1.4414294250441666,0.2699461380640666,73.22567229736725
2018,"SEA",30,0,0.4,0,0.066666666,0.066666666,0.2,0.266666666,0.133333334,0.058823529,-1.5205965658535625,-5.0275964757313405,0.10927011171976725,-28.28935698492231
2018,"TBR",37,0.054054054,0.351351351,0.153846153,0.228571428,0.27027027,0.4,0.67027027,0.171428572,0.333333333,3.5306725906948815,-0.7946272981543776,0.28837392459044586,85.88726595328154
2018,"TEX",41,0.121951219,0.146341463,0.833333333,0.333333333,0.414634146,0.444444444,0.85907859,0.111111111,0.4,6.889705379887507,2.0968055030545463,0.3773900808357611,136.04663297823396
2018,"TOR",37,0.054054054,0.189189189,0.285714285,0.228571428,0.27027027,0.4,0.67027027,0.171428572,0.285714285,3.491461654371748,-0.8338382344775113,0.2870748622997387,83.16723508663932
2018,"ARI",39,0.153846153,0.358974358,0.428571428,0.15625,0.307692307,0.28125,0.588942307,0.125,0.235294117,3.3360329494914653,-1.2230669333496451,0.27625764180452395,73.44463566397125
2018,"ATL",48,0.125,0.145833333,0.857142857,0.333333333,0.416666666,0.69047619,1.107142856,0.357142857,0.363636363,10.834977619329823,5.22377776352538,0.453970139331006,183.5160030846548
2018,"CHC",82,0.146341463,0.25609756,0.571428571,0.228571428,0.341463414,0.342857142,0.684320556,0.114285714,0.3125,7.988835554659635,-1.596964199006289,0.28899964690208435,81.10499082073643
2018,"CIN",45,0.133333333,0.2,0.666666666,0.351351351,0.466666666,0.594594594,1.06126126,0.243243243,0.423076923,10.363848141771614,5.103348276954947,0.45371677345699735,190.46863514266997
2018,"COL",42,0.095238095,0.142857142,0.666666666,0.432432432,0.5,0.837837837,1.337837837,0.405405405,0.444444444,13.101752442328484,8.191952568499595,0.5537906757422856,241.2343321038937
2018,"MIA",38,0.052631578,0.289473684,0.181818181,0.235294117,0.315789473,0.352941176,0.668730649,0.117647059,0.347826086,3.896649377626225,-0.5455505082189596,0.2971014992186898,89.79159969644188
2018,"HOU",36,0.194444444,0.222222222,0.875,0.172413793,0.333333333,0.172413793,0.505747126,0,0.238095238,2.167965821122179,-2.040434070731154,0.24385232073920113,55.74904802274932
2018,"LAD",86,0.174418604,0.220930232,0.789473684,0.223880597,0.373493975,0.373134328,0.746628303,0.149253731,0.29787234,10.764087970160904,0.7106882285112787,0.3323814941615593,108.31534716093333
2018,"MIL",36,0.027777777,0.361111111,0.076923076,0.257142857,0.277777777,0.428571428,0.706349205,0.171428571,0.38095238,3.7954999828687703,-0.4128999089845631,0.30064060787359875,91.66780729709302
2018,"WSN",41,0.121951219,0.097560975,1.25,0.4,0.463414634,0.571428571,1.034843205,0.171428571,0.419354838,8.655800909044686,3.862901032211724,0.43315196931362154,174.3310722493744
2018,"NYM",39,0.102564102,0.256410256,0.4,0.28125,0.342105263,0.34375,0.685855263,0.0625,0.375,3.8543296392000106,-0.7047702436411,0.3002469272989976,88.83537101647039
2018,"PHI",42,0.119047619,0.214285714,0.555555555,0.264705882,0.375,0.470588235,0.845588235,0.205882353,0.304347826,6.577464235270357,1.667664361441469,0.3688484773039818,130.24461107154815
2018,"PIT",35,0.057142857,0.371428571,0.153846153,0.151515151,0.2,0.272727272,0.472727272,0.121212121,0.210526315,1.0578044901401835,-3.0336954047172235,0.20845013516289848,30.71488085056782
2018,"STL",38,0.078947368,0.289473684,0.272727272,0.235294117,0.315789473,0.558823529,0.874613002,0.323529412,0.25,6.119282385470046,1.6770824996248614,0.3687997648590489,137.90552214799877
