Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2018,"LAA",32,0.03125,0.28125,0.111111111,0.161290322,0.1875,0.225806451,0.413306451,0.064516129,0.227272727,0.2755681607115167,-3.4652317431581126,0.18195848539471626,18.12350177020351
2018,"BAL",33,0.09090909,0.242424242,0.375,0.068965517,0.181818181,0.068965517,0.250783698,0,0.095238095,-0.9042593321151955,-4.76195923298075,0.13781288356492014,-18.111463686026877
2018,"BOS",41,0.073170731,0.243902439,0.3,0.368421052,0.414634146,0.657894736,1.072528882,0.289473684,0.44,9.417338324033166,4.624438447200204,0.4529609883703837,187.43202918812008
2018,"CHW",38,0.157894736,0.157894736,1,0.25,0.368421052,0.5625,0.930921052,0.3125,0.217391304,6.909029577669579,2.466829691824394,0.38663597847964315,155.06426237358104
2018,"CLE",37,0.054054054,0.162162162,0.333333333,0.235294117,0.297297297,0.470588235,0.767885532,0.235294118,0.23076923,4.757391179306954,0.43209129045769434,0.32901523564312907,110.3002553271717
2018,"DET",37,0.081081081,0.162162162,0.5,0.235294117,0.297297297,0.264705882,0.562003179,0.029411765,0.285714285,2.5539691972554417,-1.7713306915938167,0.2560156422692376,61.14273157078371
2018,"KCR",33,0,0.242424242,0,0.212121212,0.212121212,0.454545454,0.666666666,0.242424242,0.217391304,2.8866703605747155,-0.9710295402908391,0.2786302692962415,80.06061986849828
2018,"MIN",39,0.102564102,0.205128205,0.5,0.205882352,0.307692307,0.323529411,0.631221718,0.117647059,0.24,3.6460329485189735,-0.9130669343221367,0.2860012895021683,79.97639432108477
2018,"NYY",37,0.108108108,0.297297297,0.363636363,0.21875,0.297297297,0.25,0.547297297,0.03125,0.318181818,1.8364615576088876,-2.488838331240371,0.23869577878051335,47.1247916530238
2018,"OAK",35,0.114285714,0.257142857,0.444444444,0.137931034,0.285714285,0.206896551,0.492610836,0.068965517,0.2,2.001116382315044,-2.0903835125423633,0.2414879832948957,55.96878543585568
2018,"SEA",39,0.051282051,0.205128205,0.25,0.272727272,0.333333333,0.545454545,0.878787878,0.272727273,0.28,6.082751594508018,1.523651711666907,0.3625900898224268,136.7788263709408
2018,"TBR",39,0.051282051,0.179487179,0.285714285,0.388888888,0.421052631,0.472222222,0.893274853,0.083333334,0.48275862,7.195191009531312,2.636091126690201,0.389361100761514,158.34774898162928
2018,"TEX",40,0.1,0.25,0.4,0.25,0.325,0.444444444,0.769444444,0.194444444,0.291666666,5.4701586318042645,0.7941587519672276,0.3244796150769943,109.96179378662892
2018,"TOR",32,0.0625,0.25,0.25,0.2,0.25,0.466666666,0.716666666,0.266666666,0.2,3.4340054298360636,-0.3067944740335652,0.3029477298259735,93.58455011280931
2018,"ARI",37,0.081081081,0.243243243,0.333333333,0.294117647,0.351351351,0.529411764,0.880763115,0.235294117,0.347826086,6.167406485343564,1.8421065964943057,0.37572918550388235,139.7207608700851
2018,"ATL",35,0.142857142,0.228571428,0.625,0.103448275,0.228571428,0.206896551,0.435467979,0.103448276,0.095238095,0.4478044716628531,-3.6436954231945533,0.19258848007987528,15.486704503493762
2018,"CHC",41,0.097560975,0.097560975,1,0.297297297,0.365853658,0.594594594,0.960448252,0.297297297,0.266666666,7.8273230452263025,3.034423168393341,0.4054228765208547,158.34219855986436
2018,"CIN",33,0.09090909,0.242424242,0.375,0.166666666,0.242424242,0.166666666,0.409090908,0,0.227272727,0.6607559734351706,-3.1969439274303837,0.19594674038164545,20.088915213112937
2018,"COL",37,0.081081081,0.135135135,0.6,0.303030303,0.351351351,0.454545454,0.805896805,0.151515151,0.344827586,5.128984482383497,0.8036845935342378,0.34132615939990896,104.17514267989841
2018,"MIA",42,0.095238095,0.19047619,0.5,0.368421052,0.428571428,0.578947368,1.007518796,0.210526316,0.428571428,8.900807540851064,3.991007667022177,0.43118172316324144,179.05666646233078
2018,"HOU",44,0.045454545,0.09090909,0.5,0.414634146,0.431818181,0.658536585,1.090354766,0.243902439,0.416666666,10.218660325157995,5.075060457337255,0.4560881636359475,199.60525246456993
2018,"LAD",33,0.09090909,0.393939393,0.23076923,0.066666666,0.151515151,0.166666666,0.318181817,0.1,0.0625,-0.5525559508318942,-4.410255851697449,0.1508772120331273,-4.783352649904981
2018,"MIL",40,0.125,0.125,1,0.411764705,0.487179487,0.617647058,1.104826545,0.205882353,0.464285714,9.67834368861703,5.002343808779994,0.4656269189558531,199.27409196247692
2018,"WSN",42,0.047619047,0.166666666,0.285714285,0.358974358,0.38095238,0.589743589,0.970695969,0.230769231,0.40625,8.212412101483986,3.302612227655098,0.3981450723438728,159.95594817653506
2018,"NYM",37,0.027027027,0.162162162,0.166666666,0.257142857,0.297297297,0.628571428,0.925868725,0.371428571,0.23076923,6.421602176410777,2.0963022875615183,0.3841507144876429,150.35926399642275
2018,"PHI",40,0.05,0.25,0.2,0.289473684,0.325,0.605263157,0.930263157,0.315789473,0.32,7.142135213052826,2.4661353332157914,0.39027557224035264,147.93566139538405
2018,"PIT",31,0.064516129,0.225806451,0.285714285,0.103448275,0.161290322,0.137931034,0.299221356,0.034482759,0.136363636,-0.7571120692563098,-4.381011976130013,0.14146437183503183,-12.32222429903644
2018,"STL",35,0.057142857,0.285714285,0.2,0.212121212,0.257142857,0.424242424,0.681385281,0.212121212,0.238095238,3.432030764105888,-0.6594691307515189,0.2916032552719116,85.97088715270527
2018,"SDP",33,0.03030303,0.272727272,0.111111111,0.15625,0.181818181,0.28125,0.463068181,0.125,0.181818181,0.7749517072919897,-3.0827481935735648,0.20018864039218787,27.080315425270175
2018,"SFG",35,0.028571428,0.285714285,0.1,0.1875,0.235294117,0.28125,0.516544117,0.09375,0.238095238,1.5003120835934125,-2.5911878112639943,0.23053490063723395,43.06085538568914
