Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2018,"LAA",30,0.033333333,0.2,0.166666666,0.24137931,0.266666666,0.24137931,0.508045976,0,0.304347826,1.3902382583895885,-2.116761651488189,0.22820815642674763,47.902096875960176
2018,"BAL",33,0.06060606,0.212121212,0.285714285,0.206896551,0.25,0.206896551,0.456896551,0,0.260869565,0.8157559729489252,-3.0419439279166296,0.20800761133432388,23.88712647805083
2018,"BOS",37,0.135135135,0.162162162,0.833333333,0.3125,0.405405405,0.5,0.905405405,0.1875,0.333333333,6.129914086576722,1.8046141977274635,0.38488947682910496,136.2339352911891
2018,"CHW",77,0.064935064,0.181818181,0.357142857,0.239436619,0.298701298,0.408450704,0.707152002,0.169014085,0.272727272,8.509385788631501,-0.4919139800547925,0.3068689045967994,94.62179055430549
2018,"CLE",32,0.03125,0.25,0.125,0.258064516,0.28125,0.451612903,0.732862903,0.193548387,0.318181818,3.6673020937735967,-0.07349781009603268,0.31188455037772655,96.41160089298019
2018,"DET",31,0.096774193,0.193548387,0.5,0.107142857,0.193548387,0.142857142,0.336405529,0.035714285,0.136363636,-0.1946044291235104,-3.818504335997214,0.1637072620853301,1.6753087232754094
2018,"KCR",30,0.033333333,0.133333333,0.25,0.035714285,0.1,0.035714285,0.135714285,0,0.041666666,-2.3272999661004397,-5.834299875978217,0.07630784114201863,-54.05374613079358
2018,"MIN",70,0.114285714,0.128571428,0.888888888,0.213114754,0.314285714,0.327868852,0.642154566,0.114754098,0.235294117,6.766459117367568,-1.416540672347246,0.2898940784590585,79.27878735193163
2018,"NYY",38,0.052631578,0.236842105,0.222222222,0.264705882,0.342105263,0.5,0.842105263,0.235294118,0.304347826,5.922579003700498,1.480379117855315,0.3624544567183444,130.9798878886878
2018,"OAK",41,0.073170731,0.146341463,0.5,0.27027027,0.341463414,0.432432432,0.773895846,0.162162162,0.3,5.8030692521951535,1.0101693753621919,0.328726789355278,122.80814172749017
2018,"SEA",36,0.027777777,0.194444444,0.142857142,0.228571428,0.25,0.485714285,0.735714285,0.257142857,0.2,4.086414310200115,-0.1219855816532176,0.3105463518036736,103.75944300516208
2018,"TBR",31,0,0.451612903,0,0.161290322,0.161290322,0.225806451,0.387096773,0.064516129,0.294117647,-0.14711205077898015,-3.771011957652683,0.16558522370553785,6.49325432116707
2018,"TEX",37,0.162162162,0.135135135,1.2,0.258064516,0.378378378,0.741935483,1.120313861,0.483870967,0.142857142,8.637547071567003,4.312247182717744,0.457565193240707,190.39433121460627
2018,"TOR",31,0.032258064,0.29032258,0.111111111,0.1,0.129032258,0.3,0.429032258,0.2,0.052631578,0.25880226050626337,-3.36509764636744,0.18163604121054372,15.807814512664685
