Season,Tm,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,BABIP,wRC,wRAA,wOBA,wRC+
2018,"LAA",44,0.159090909,0.159090909,1,0.361111111,0.454545454,0.555555555,1.010101009,0.194444444,0.392857142,9.291167944868484,4.147568077047743,0.4302487793293866,179.77984898257964
2018,"BAL",34,0.029411764,0.382352941,0.076923076,0.21875,0.264705882,0.46875,0.733455882,0.25,0.294117647,3.896858185454508,-0.07774171240697281,0.3118971586227417,98.93707680676849
2018,"BOS",43,0.116279069,0.186046511,0.625,0.236842105,0.325581395,0.578947368,0.904528763,0.342105263,0.222222222,7.245160551698862,2.2184606808740477,0.3779423236846924,140.76788398853847
2018,"CHW",51,0.098039215,0.392156862,0.25,0.136363636,0.235294117,0.25,0.485294117,0.113636364,0.208333333,2.1131038247474043,-3.848796022044816,0.22219202565211876,41.22453001172362
2018,"CLE",37,0.054054054,0.243243243,0.222222222,0.1875,0.27027027,0.28125,0.55152027,0.09375,0.217391304,2.370672479830901,-1.9546274090183573,0.24994300346116763,58.62545348933559
2018,"DET",36,0.083333333,0.194444444,0.428571428,0.272727272,0.333333333,0.454545454,0.787878787,0.181818182,0.32,4.950515299116538,0.7421154072632048,0.33996932042969596,116.59724902364886
2018,"KCR",36,0.083333333,0.194444444,0.428571428,0.181818181,0.25,0.181818181,0.431818181,0,0.23076923,0.958781327154816,-3.2496185646985163,0.20404925445715585,24.93992034592911
2018,"MIN",39,0.051282051,0.282051282,0.181818181,0.305555555,0.358974358,0.444444444,0.803418802,0.138888889,0.416666666,5.691048246289412,1.1319483634483014,0.35027841421274036,123.817384643954
2018,"NYY",52,0.096153846,0.25,0.384615384,0.173913043,0.269230769,0.347826086,0.617056855,0.173913043,0.193548387,4.347502670070808,-1.7312971737173404,0.2738875483091061,71.45337988031639
2018,"OAK",34,0.117647058,0.323529411,0.363636363,0.133333333,0.235294117,0.3,0.535294117,0.166666667,0.166666666,1.9051395788513517,-2.069460319010129,0.24008903959218195,55.61449249402409
2018,"SEA",36,0.027777777,0.055555555,0.5,0.272727272,0.285714285,0.606060606,0.891774891,0.333333334,0.233333333,5.733880194646849,1.525480302793516,0.36208781344549995,140.67889750041695
2018,"TBR",36,0.138888888,0.166666666,0.833333333,0.193548387,0.305555555,0.29032258,0.595878135,0.096774193,0.208333333,3.0230076020930112,-1.1853922897603213,0.27433694733513725,76.01312981193468
2018,"TEX",39,0.128205128,0.051282051,2.5,0.3125,0.41025641,0.625,1.03525641,0.3125,0.25,8.239485496936629,3.6803856140955182,0.4303786555926005,169.22190403934133
2018,"TOR",47,0.127659574,0.14893617,0.857142857,0.325,0.404255319,0.6,1.004255319,0.275,0.322580645,9.548389032931192,4.054089174122675,0.4204352891191523,170.065869244726
2018,"ARI",34,0.029411764,0.205882352,0.142857142,0.272727272,0.294117647,0.303030303,0.59714795,0.030303031,0.346153846,2.5659438425633057,-1.4086560552981753,0.26391324400901794,63.569262642333086
2018,"ATL",72,0.055555555,0.25,0.222222222,0.205882352,0.25,0.338235294,0.588235294,0.132352942,0.25,4.618479207672987,-3.798320576033678,0.2500151051601893,56.47928223174748
2018,"CHC",39,0.128205128,0.128205128,1,0.28125,0.358974358,0.375,0.733974358,0.09375,0.310344827,4.686837262800462,0.1277373799593519,0.3187149365743001,99.4221698700873
2018,"CIN",38,0.026315789,0.184210526,0.142857142,0.277777777,0.289473684,0.472222222,0.761695906,0.194444445,0.285714285,4.602563756985841,0.16036387114065698,0.31987306632493673,100.4515412627857
2018,"COL",36,0.027777777,0.083333333,0.333333333,0.294117647,0.314285714,0.352941176,0.66722689,0.058823529,0.322580645,3.3037966443750753,-0.9046032474782575,0.2920092906270708,64.3382105601093
2018,"MIA",33,0.03030303,0.06060606,0.5,0.193548387,0.21875,0.258064516,0.476814516,0.064516129,0.206896551,0.8232483357335991,-3.034451565131956,0.20829461887478828,30.642151120060657
2018,"HOU",38,0.078947368,0.263157894,0.3,0.257142857,0.315789473,0.514285714,0.830075187,0.257142857,0.333333333,5.526691220998567,1.084491335153383,0.33997430994703964,128.2852477777116
2018,"LAD",42,0.166666666,0.166666666,1,0.264705882,0.390243902,0.352941176,0.743185078,0.088235294,0.333333333,5.422370293121321,0.512570419292433,0.33770039459554163,111.69968138049059
2018,"MIL",39,0.128205128,0.205128205,0.625,0.242424242,0.333333333,0.484848484,0.818181817,0.242424242,0.25,5.57775162903145,1.018651746190339,0.3467173744470645,117.9219510330481
2018,"WSN",77,0.116883116,0.207792207,0.5625,0.272727272,0.363636363,0.5,0.863636363,0.227272728,0.3125,11.728524897495163,2.7272251288088705,0.36051724433898924,125.13204798128137
2018,"NYM",35,0.085714285,0.228571428,0.375,0.133333333,0.257142857,0.166666666,0.423809523,0.033333333,0.181818181,1.138608722732423,-2.9528911721249838,0.21128016199384417,36.24230375574423
2018,"PHI",40,0.175,0.125,1.4,0.181818181,0.325,0.303030303,0.628030303,0.121212122,0.185185185,3.8887131872392198,-0.7872866925978165,0.2905733361840248,83.75137285765985
2018,"PIT",39,0.051282051,0.23076923,0.222222222,0.285714285,0.307692307,0.571428571,0.879120878,0.285714286,0.28,5.964454963148935,1.4053550803078245,0.3588718940050174,128.55909328805075
2018,"STL",35,0.028571428,0.228571428,0.125,0.205882352,0.228571428,0.411764705,0.640336133,0.205882353,0.208333333,2.8695231239730887,-1.2219767708843183,0.2719024096216474,73.86844818568773
2018,"SDP",48,0.125,0.1875,0.666666666,0.358974358,0.434782608,0.666666666,1.101449274,0.307692308,0.392857142,10.396069227403094,4.784869371598652,0.45589041321173956,182.70077775635153
2018,"SFG",35,0.085714285,0.285714285,0.3,0.129032258,0.228571428,0.225806451,0.454377879,0.096774193,0.19047619,1.1211011122606007,-2.970398782596806,0.2106669885771615,34.18960793579313
